event_id,session_id,event_type,severity,timestamp,duration_seconds,is_flagged
858,81,tab_switch,warning,2026-09-08 18:23:24.630813,0,True
859,81,tab_switch,warning,2026-09-08 18:32:43.630813,0,True
860,81,tab_switch,warning,2026-09-08 18:18:43.630813,0,True
861,81,tab_switch,warning,2026-09-08 17:58:00.630813,0,True
862,81,tab_switch,warning,2026-09-08 18:03:59.630813,0,True
863,81,focus_loss,warning,2026-09-08 18:08:18.630813,11,True
864,81,focus_loss,warning,2026-09-08 18:14:14.630813,21,True
865,81,focus_loss,warning,2026-09-08 18:03:31.630813,4,True
866,81,focus_loss,warning,2026-09-08 18:25:46.630813,22,True
867,81,focus_loss,warning,2026-09-08 18:17:31.630813,14,True
868,81,focus_loss,warning,2026-09-08 18:37:30.630813,16,True
869,81,focus_loss,warning,2026-09-08 18:04:00.630813,19,True
870,81,focus_loss,warning,2026-09-08 18:35:28.630813,15,True
871,81,focus_loss,warning,2026-09-08 18:13:30.630813,9,True
872,81,focus_loss,warning,2026-09-08 18:25:53.630813,4,True
873,81,focus_loss,warning,2026-09-08 18:31:36.630813,3,True
874,81,face_absent,warning,2026-09-08 18:32:52.630813,74,True
875,81,face_absent,warning,2026-09-08 18:09:34.630813,74,True
876,81,face_absent,warning,2026-09-08 18:20:58.630813,74,True
877,81,face_absent,warning,2026-09-08 18:25:33.630813,74,True
878,81,multi_face,critical,2026-09-08 18:00:53.630813,0,True
879,81,audio_spike,info,2026-09-08 18:18:39.630813,0,False
880,81,audio_spike,info,2026-09-08 18:38:39.630813,0,False
881,81,audio_spike,info,2026-09-08 18:17:32.630813,0,False
882,82,tab_switch,warning,2026-09-01 23:24:39.247916,0,True
883,82,tab_switch,warning,2026-09-01 23:59:58.247916,0,True
884,82,tab_switch,warning,2026-09-01 23:01:39.247916,0,True
885,82,tab_switch,warning,2026-09-01 23:10:28.247916,0,True
886,82,tab_switch,warning,2026-09-01 23:41:41.247916,0,True
887,82,tab_switch,warning,2026-09-01 23:36:02.247916,0,True
888,82,tab_switch,warning,2026-09-01 23:08:02.247916,0,True
889,82,tab_switch,warning,2026-09-02 00:08:19.247916,0,True
890,82,tab_switch,warning,2026-09-02 00:01:59.247916,0,True
891,82,tab_switch,warning,2026-09-01 23:25:22.247916,0,True
892,82,tab_switch,warning,2026-09-01 23:39:43.247916,0,True
893,82,focus_loss,warning,2026-09-01 22:44:20.247916,20,True
894,82,focus_loss,warning,2026-09-01 23:23:27.247916,12,True
895,82,focus_loss,warning,2026-09-01 23:42:58.247916,9,True
896,82,focus_loss,warning,2026-09-02 00:03:28.247916,28,True
897,82,focus_loss,warning,2026-09-01 23:28:16.247916,22,True
898,82,focus_loss,warning,2026-09-01 23:44:36.247916,17,True
899,82,focus_loss,warning,2026-09-01 23:13:27.247916,17,True
900,82,focus_loss,warning,2026-09-01 23:48:53.247916,19,True
901,82,focus_loss,warning,2026-09-01 23:07:27.247916,28,True
902,82,focus_loss,warning,2026-09-01 22:55:51.247916,24,True
903,82,focus_loss,warning,2026-09-01 23:54:39.247916,12,True
904,82,focus_loss,warning,2026-09-02 00:10:42.247916,24,True
905,82,focus_loss,warning,2026-09-01 23:30:02.247916,22,True
906,82,focus_loss,warning,2026-09-01 23:16:21.247916,5,True
907,82,face_absent,warning,2026-09-01 23:26:39.247916,97,True
908,82,face_absent,warning,2026-09-01 23:14:57.247916,97,True
909,82,face_absent,warning,2026-09-01 23:11:28.247916,97,True
910,82,face_absent,warning,2026-09-01 23:04:24.247916,98,True
911,82,multi_face,critical,2026-09-01 22:47:37.247916,0,True
912,82,multi_face,critical,2026-09-01 22:50:35.247916,0,True
913,82,audio_spike,warning,2026-09-01 23:17:42.247916,0,True
914,82,audio_spike,warning,2026-09-01 23:49:09.247916,0,True
915,82,audio_spike,warning,2026-09-02 00:07:44.247916,0,True
916,82,audio_spike,warning,2026-09-01 22:54:13.247916,0,True
917,82,audio_spike,warning,2026-09-01 23:46:27.247916,0,True
918,82,audio_spike,warning,2026-09-01 23:40:52.247916,0,True
919,83,tab_switch,info,2026-08-29 10:43:30.146891,0,False
920,83,focus_loss,info,2026-08-29 11:26:59.146891,27,False
921,83,face_absent,warning,2026-08-29 10:58:49.146891,14,True
922,84,tab_switch,warning,2026-09-13 16:22:34.979335,0,True
923,84,tab_switch,warning,2026-09-13 17:07:48.979335,0,True
924,84,tab_switch,warning,2026-09-13 17:16:53.979335,0,True
925,84,tab_switch,warning,2026-09-13 17:20:40.979335,0,True
926,84,tab_switch,warning,2026-09-13 17:25:39.979335,0,True
927,84,tab_switch,warning,2026-09-13 16:47:41.979335,0,True
928,84,focus_loss,info,2026-09-13 17:04:47.979335,27,False
929,84,focus_loss,info,2026-09-13 17:13:17.979335,22,False
930,84,focus_loss,info,2026-09-13 17:19:10.979335,16,False
931,84,face_absent,warning,2026-09-13 17:05:14.979335,30,True
932,84,face_absent,warning,2026-09-13 16:26:05.979335,30,True
933,84,face_absent,warning,2026-09-13 17:09:10.979335,31,True
934,84,audio_spike,info,2026-09-13 17:05:48.979335,0,False
935,84,audio_spike,info,2026-09-13 16:39:45.979335,0,False
936,85,tab_switch,info,2026-09-01 21:14:49.605257,0,False
937,85,tab_switch,info,2026-09-01 21:43:15.605257,0,False
938,85,focus_loss,info,2026-09-01 21:41:20.605257,10,False
939,85,face_absent,warning,2026-09-01 21:50:06.605257,22,True
940,85,audio_spike,info,2026-09-01 21:47:54.605257,0,False
941,86,tab_switch,warning,2026-08-28 05:56:56.576493,0,True
942,86,tab_switch,warning,2026-08-28 06:20:52.576493,0,True
943,86,tab_switch,warning,2026-08-28 06:20:22.576493,0,True
944,86,tab_switch,warning,2026-08-28 06:15:08.576493,0,True
945,86,tab_switch,warning,2026-08-28 06:29:35.576493,0,True
946,86,tab_switch,warning,2026-08-28 06:24:21.576493,0,True
947,86,tab_switch,warning,2026-08-28 06:20:56.576493,0,True
948,86,tab_switch,warning,2026-08-28 05:56:48.576493,0,True
949,86,tab_switch,warning,2026-08-28 06:06:40.576493,0,True
950,86,tab_switch,warning,2026-08-28 06:21:13.576493,0,True
951,86,focus_loss,warning,2026-08-28 06:32:25.576493,15,True
952,86,focus_loss,warning,2026-08-28 05:53:53.576493,25,True
953,86,focus_loss,warning,2026-08-28 06:31:51.576493,30,True
954,86,focus_loss,warning,2026-08-28 06:25:06.576493,15,True
955,86,focus_loss,warning,2026-08-28 06:16:33.576493,3,True
956,86,focus_loss,warning,2026-08-28 06:19:10.576493,12,True
957,86,focus_loss,warning,2026-08-28 06:21:09.576493,30,True
958,86,focus_loss,warning,2026-08-28 06:29:49.576493,20,True
959,86,focus_loss,warning,2026-08-28 06:33:43.576493,28,True
960,86,focus_loss,warning,2026-08-28 06:25:52.576493,10,True
961,86,focus_loss,warning,2026-08-28 06:11:10.576493,10,True
962,86,focus_loss,warning,2026-08-28 06:25:42.576493,16,True
963,86,face_absent,warning,2026-08-28 05:54:31.576493,51,True
964,86,face_absent,warning,2026-08-28 06:19:05.576493,51,True
965,86,face_absent,warning,2026-08-28 06:15:29.576493,52,True
966,86,face_absent,warning,2026-08-28 06:20:09.576493,52,True
967,86,face_absent,warning,2026-08-28 06:03:49.576493,52,True
968,86,multi_face,critical,2026-08-28 06:24:27.576493,0,True
969,86,multi_face,critical,2026-08-28 06:01:15.576493,0,True
970,86,multi_face,critical,2026-08-28 06:35:01.576493,0,True
971,86,audio_spike,info,2026-08-28 06:29:00.576493,0,False
972,86,audio_spike,info,2026-08-28 05:54:23.576493,0,False
973,86,audio_spike,info,2026-08-28 06:19:26.576493,0,False
974,86,audio_spike,info,2026-08-28 06:32:57.576493,0,False
975,87,focus_loss,info,2026-08-28 08:03:31.604210,15,False
976,87,face_absent,warning,2026-08-28 07:55:37.604210,8,True
977,87,audio_spike,info,2026-08-28 08:12:13.604210,0,False
978,88,tab_switch,warning,2026-09-11 14:53:36.751796,0,True
979,88,tab_switch,warning,2026-09-11 14:39:17.751796,0,True
980,88,tab_switch,warning,2026-09-11 14:06:01.751796,0,True
981,88,tab_switch,warning,2026-09-11 14:26:21.751796,0,True
982,88,tab_switch,warning,2026-09-11 14:17:46.751796,0,True
983,88,focus_loss,warning,2026-09-11 14:07:09.751796,23,True
984,88,focus_loss,warning,2026-09-11 14:46:57.751796,27,True
985,88,focus_loss,warning,2026-09-11 14:53:57.751796,4,True
986,88,focus_loss,warning,2026-09-11 14:19:20.751796,3,True
987,88,focus_loss,warning,2026-09-11 14:59:45.751796,9,True
988,88,focus_loss,warning,2026-09-11 14:44:52.751796,3,True
989,88,face_absent,warning,2026-09-11 14:12:52.751796,35,True
990,88,face_absent,warning,2026-09-11 14:18:45.751796,35,True
991,88,multi_face,critical,2026-09-11 14:11:05.751796,0,True
992,88,audio_spike,info,2026-09-11 14:34:47.751796,0,False
993,89,tab_switch,warning,2026-09-07 00:15:41.653092,0,True
994,89,tab_switch,warning,2026-09-07 00:15:52.653092,0,True
995,89,tab_switch,warning,2026-09-06 23:08:36.653092,0,True
996,89,tab_switch,warning,2026-09-06 23:15:19.653092,0,True
997,89,focus_loss,warning,2026-09-06 23:07:43.653092,12,True
998,89,focus_loss,warning,2026-09-06 22:56:28.653092,21,True
999,89,focus_loss,warning,2026-09-07 00:11:34.653092,12,True
1000,89,focus_loss,warning,2026-09-06 23:44:12.653092,24,True
1001,89,focus_loss,warning,2026-09-06 23:20:02.653092,15,True
1002,89,focus_loss,warning,2026-09-07 00:13:48.653092,5,True
1003,89,face_absent,warning,2026-09-07 00:18:36.653092,30,True
1004,89,face_absent,warning,2026-09-06 23:26:07.653092,31,True
1005,89,face_absent,warning,2026-09-06 23:06:52.653092,31,True
1006,89,multi_face,critical,2026-09-06 23:34:08.653092,0,True
1007,89,audio_spike,info,2026-09-07 00:14:56.653092,0,False
1008,90,tab_switch,info,2026-09-10 19:47:27.773407,0,False
1009,90,focus_loss,info,2026-09-10 21:06:27.773407,19,False
1010,90,focus_loss,info,2026-09-10 19:39:46.773407,13,False
1011,90,face_absent,warning,2026-09-10 20:35:24.773407,47,True
1012,90,audio_spike,info,2026-09-10 20:44:58.773407,0,False
1013,91,tab_switch,warning,2026-09-09 09:04:53.701036,0,True
1014,91,tab_switch,warning,2026-09-09 08:38:55.701036,0,True
1015,91,tab_switch,warning,2026-09-09 09:02:31.701036,0,True
1016,91,tab_switch,warning,2026-09-09 09:15:39.701036,0,True
1017,91,tab_switch,warning,2026-09-09 08:57:13.701036,0,True
1018,91,tab_switch,warning,2026-09-09 09:13:21.701036,0,True
1019,91,tab_switch,warning,2026-09-09 08:53:29.701036,0,True
1020,91,tab_switch,warning,2026-09-09 08:52:13.701036,0,True
1021,91,tab_switch,warning,2026-09-09 08:50:13.701036,0,True
1022,91,tab_switch,warning,2026-09-09 09:16:51.701036,0,True
1023,91,tab_switch,warning,2026-09-09 09:10:23.701036,0,True
1024,91,tab_switch,warning,2026-09-09 09:00:55.701036,0,True
1025,91,tab_switch,warning,2026-09-09 08:38:48.701036,0,True
1026,91,tab_switch,warning,2026-09-09 08:42:29.701036,0,True
1027,91,focus_loss,warning,2026-09-09 08:37:14.701036,30,True
1028,91,focus_loss,warning,2026-09-09 08:26:23.701036,29,True
1029,91,focus_loss,warning,2026-09-09 08:51:15.701036,11,True
1030,91,focus_loss,warning,2026-09-09 09:11:42.701036,10,True
1031,91,focus_loss,warning,2026-09-09 08:59:23.701036,17,True
1032,91,focus_loss,warning,2026-09-09 09:06:05.701036,22,True
1033,91,focus_loss,warning,2026-09-09 08:43:26.701036,15,True
1034,91,focus_loss,warning,2026-09-09 08:54:13.701036,3,True
1035,91,face_absent,warning,2026-09-09 09:18:34.701036,67,True
1036,91,face_absent,warning,2026-09-09 08:42:40.701036,67,True
1037,91,face_absent,warning,2026-09-09 08:32:53.701036,68,True
1038,91,face_absent,warning,2026-09-09 08:53:46.701036,68,True
1039,91,multi_face,critical,2026-09-09 08:34:57.701036,0,True
1040,91,multi_face,critical,2026-09-09 08:44:42.701036,0,True
1041,91,multi_face,critical,2026-09-09 09:14:56.701036,0,True
1042,91,audio_spike,warning,2026-09-09 08:38:07.701036,0,True
1043,91,audio_spike,warning,2026-09-09 08:43:43.701036,0,True
1044,91,audio_spike,warning,2026-09-09 08:39:34.701036,0,True
1045,91,audio_spike,warning,2026-09-09 09:01:10.701036,0,True
1046,91,audio_spike,warning,2026-09-09 09:08:21.701036,0,True
1047,91,audio_spike,warning,2026-09-09 08:39:20.701036,0,True
1048,91,audio_spike,warning,2026-09-09 08:58:25.701036,0,True
1049,92,tab_switch,info,2026-09-05 16:39:02.034932,0,False
1050,92,tab_switch,info,2026-09-05 17:11:14.034932,0,False
1051,92,tab_switch,info,2026-09-05 17:34:25.034932,0,False
1052,92,focus_loss,info,2026-09-05 17:13:14.034932,25,False
1053,92,focus_loss,info,2026-09-05 16:08:35.034932,17,False
1054,92,focus_loss,info,2026-09-05 16:46:24.034932,5,False
1055,92,focus_loss,info,2026-09-05 17:01:26.034932,10,False
1056,92,face_absent,warning,2026-09-05 16:39:27.034932,37,True
1057,92,face_absent,warning,2026-09-05 16:48:02.034932,37,True
1058,92,face_absent,warning,2026-09-05 17:25:38.034932,38,True
1059,92,multi_face,critical,2026-09-05 16:56:37.034932,0,True
1060,92,audio_spike,info,2026-09-05 17:10:50.034932,0,False
1061,92,audio_spike,info,2026-09-05 17:21:48.034932,0,False
1062,92,audio_spike,info,2026-09-05 17:18:43.034932,0,False
1063,93,tab_switch,warning,2026-09-13 23:36:37.838149,0,True
1064,93,tab_switch,warning,2026-09-13 23:35:12.838149,0,True
1065,93,tab_switch,warning,2026-09-13 23:27:42.838149,0,True
1066,93,tab_switch,warning,2026-09-14 00:08:42.838149,0,True
1067,93,tab_switch,warning,2026-09-13 23:32:36.838149,0,True
1068,93,focus_loss,info,2026-09-13 23:27:37.838149,13,False
1069,93,focus_loss,info,2026-09-13 23:56:02.838149,26,False
1070,93,focus_loss,info,2026-09-14 00:06:34.838149,27,False
1071,93,focus_loss,info,2026-09-13 23:32:32.838149,8,False
1072,93,focus_loss,info,2026-09-14 00:09:53.838149,9,False
1073,93,face_absent,warning,2026-09-13 23:52:31.838149,39,True
1074,93,face_absent,warning,2026-09-13 23:38:20.838149,39,True
1075,93,face_absent,warning,2026-09-14 00:08:55.838149,40,True
1076,93,multi_face,critical,2026-09-13 23:59:42.838149,0,True
1077,93,audio_spike,info,2026-09-14 00:11:21.838149,0,False
1078,93,audio_spike,info,2026-09-13 23:55:16.838149,0,False
1079,94,tab_switch,info,2026-09-02 16:53:00.033625,0,False
1080,94,tab_switch,info,2026-09-02 16:13:39.033625,0,False
1081,94,tab_switch,info,2026-09-02 17:24:39.033625,0,False
1082,94,focus_loss,info,2026-09-02 16:49:11.033625,7,False
1083,94,focus_loss,info,2026-09-02 16:19:10.033625,4,False
1084,94,focus_loss,info,2026-09-02 16:51:37.033625,20,False
1085,94,focus_loss,info,2026-09-02 16:28:58.033625,25,False
1086,94,face_absent,warning,2026-09-02 17:38:49.033625,44,True
1087,94,face_absent,warning,2026-09-02 17:18:45.033625,45,True
1088,94,multi_face,critical,2026-09-02 16:25:44.033625,0,True
1089,94,audio_spike,info,2026-09-02 16:13:24.033625,0,False
1090,95,tab_switch,info,2026-09-06 00:17:40.900298,0,False
1091,95,focus_loss,info,2026-09-05 23:26:38.900298,18,False
1092,95,face_absent,warning,2026-09-06 00:14:58.900298,8,True
1093,95,audio_spike,info,2026-09-05 23:23:18.900298,0,False
1094,96,focus_loss,info,2026-09-11 06:25:57.696838,28,False
1095,96,focus_loss,info,2026-09-11 05:53:20.696838,12,False
1096,96,face_absent,warning,2026-09-11 06:04:28.696838,14,True
1097,97,tab_switch,warning,2026-09-07 06:58:05.025481,0,True
1098,97,tab_switch,warning,2026-09-07 06:36:16.025481,0,True
1099,97,tab_switch,warning,2026-09-07 06:19:25.025481,0,True
1100,97,tab_switch,warning,2026-09-07 06:55:22.025481,0,True
1101,97,focus_loss,warning,2026-09-07 05:45:57.025481,22,True
1102,97,focus_loss,warning,2026-09-07 05:51:16.025481,22,True
1103,97,focus_loss,warning,2026-09-07 06:06:06.025481,27,True
1104,97,focus_loss,warning,2026-09-07 06:06:32.025481,23,True
1105,97,focus_loss,warning,2026-09-07 05:48:49.025481,11,True
1106,97,focus_loss,warning,2026-09-07 06:10:28.025481,8,True
1107,97,focus_loss,warning,2026-09-07 06:53:05.025481,8,True
1108,97,face_absent,warning,2026-09-07 05:47:58.025481,58,True
1109,97,face_absent,warning,2026-09-07 05:59:06.025481,59,True
1110,97,multi_face,critical,2026-09-07 05:38:05.025481,0,True
1111,97,audio_spike,info,2026-09-07 06:33:30.025481,0,False
1112,97,audio_spike,info,2026-09-07 06:39:14.025481,0,False
1113,98,focus_loss,info,2026-09-11 21:18:15.047550,5,False
1114,98,face_absent,warning,2026-09-11 20:47:16.047550,49,True
1115,98,audio_spike,info,2026-09-11 20:49:23.047550,0,False
1116,99,tab_switch,info,2026-09-06 12:19:48.281653,0,False
1117,99,tab_switch,info,2026-09-06 11:11:43.281653,0,False
1118,99,face_absent,warning,2026-09-06 11:27:39.281653,12,True
1119,100,tab_switch,warning,2026-09-08 21:00:36.126330,0,True
1120,100,tab_switch,warning,2026-09-08 21:24:06.126330,0,True
1121,100,tab_switch,warning,2026-09-08 21:12:52.126330,0,True
1122,100,tab_switch,warning,2026-09-08 21:19:35.126330,0,True
1123,100,tab_switch,warning,2026-09-08 21:10:42.126330,0,True
1124,100,tab_switch,warning,2026-09-08 21:26:16.126330,0,True
1125,100,tab_switch,warning,2026-09-08 21:28:58.126330,0,True
1126,100,tab_switch,warning,2026-09-08 21:25:49.126330,0,True
1127,100,tab_switch,warning,2026-09-08 21:22:00.126330,0,True
1128,100,focus_loss,warning,2026-09-08 21:32:56.126330,5,True
1129,100,focus_loss,warning,2026-09-08 21:21:36.126330,4,True
1130,100,focus_loss,warning,2026-09-08 21:14:07.126330,26,True
1131,100,focus_loss,warning,2026-09-08 21:09:12.126330,22,True
1132,100,focus_loss,warning,2026-09-08 20:58:21.126330,3,True
1133,100,focus_loss,warning,2026-09-08 21:31:23.126330,10,True
1134,100,focus_loss,warning,2026-09-08 20:53:31.126330,21,True
1135,100,focus_loss,warning,2026-09-08 21:10:30.126330,27,True
1136,100,focus_loss,warning,2026-09-08 20:54:51.126330,21,True
1137,100,focus_loss,warning,2026-09-08 21:04:04.126330,27,True
1138,100,face_absent,warning,2026-09-08 21:24:14.126330,94,True
1139,100,face_absent,warning,2026-09-08 21:27:32.126330,94,True
1140,100,face_absent,warning,2026-09-08 21:22:18.126330,94,True
1141,100,face_absent,warning,2026-09-08 21:11:06.126330,94,True
1142,100,face_absent,warning,2026-09-08 21:04:30.126330,95,True
1143,100,multi_face,critical,2026-09-08 21:32:04.126330,0,True
1144,100,multi_face,critical,2026-09-08 21:21:52.126330,0,True
1145,100,audio_spike,warning,2026-09-08 21:35:27.126330,0,True
1146,100,audio_spike,warning,2026-09-08 21:25:41.126330,0,True
1147,100,audio_spike,warning,2026-09-08 20:58:20.126330,0,True
1148,100,audio_spike,warning,2026-09-08 21:24:12.126330,0,True
1149,100,audio_spike,warning,2026-09-08 21:15:52.126330,0,True
1150,100,audio_spike,warning,2026-09-08 21:19:59.126330,0,True
1151,101,focus_loss,info,2026-08-27 09:14:00.308209,12,False
1152,101,face_absent,warning,2026-08-27 08:56:07.308209,49,True
1153,101,audio_spike,info,2026-08-27 09:24:19.308209,0,False
1154,102,tab_switch,info,2026-08-30 19:46:08.809309,0,False
1155,102,face_absent,warning,2026-08-30 20:25:30.809309,21,True
1156,102,audio_spike,info,2026-08-30 20:40:34.809309,0,False
1157,103,tab_switch,info,2026-09-01 00:57:41.281049,0,False
1158,103,focus_loss,info,2026-09-01 00:40:44.281049,27,False
1159,103,face_absent,warning,2026-09-01 00:58:04.281049,17,True
1160,103,audio_spike,info,2026-09-01 00:33:02.281049,0,False
1161,104,tab_switch,info,2026-08-28 00:06:25.509318,0,False
1162,104,tab_switch,info,2026-08-28 00:00:06.509318,0,False
1163,104,face_absent,warning,2026-08-28 00:41:08.509318,33,True
1164,104,audio_spike,info,2026-08-28 00:39:41.509318,0,False
1165,105,tab_switch,info,2026-08-30 21:56:54.519050,0,False
1166,105,focus_loss,info,2026-08-30 21:59:40.519050,10,False
1167,105,focus_loss,info,2026-08-30 22:00:13.519050,17,False
1168,105,face_absent,warning,2026-08-30 23:12:37.519050,40,True
1169,105,audio_spike,info,2026-08-30 22:05:12.519050,0,False
1170,106,tab_switch,info,2026-08-28 10:42:53.946519,0,False
1171,106,tab_switch,info,2026-08-28 10:11:41.946519,0,False
1172,106,focus_loss,info,2026-08-28 10:53:40.946519,17,False
1173,106,focus_loss,info,2026-08-28 10:30:47.946519,7,False
1174,106,face_absent,warning,2026-08-28 10:04:26.946519,31,True
1175,106,audio_spike,info,2026-08-28 11:00:15.946519,0,False
1176,107,focus_loss,info,2026-08-31 18:20:44.466866,29,False
1177,107,face_absent,warning,2026-08-31 18:59:00.466866,26,True
1178,107,audio_spike,info,2026-08-31 19:01:08.466866,0,False
1179,108,audio_spike,warning,2026-09-15 06:09:41.243879,0,False
1180,108,multi_face,critical,2026-09-15 06:09:41.446148,0,True
1181,108,multi_face,critical,2026-09-15 06:09:41.460391,0,True
1182,108,multi_face,critical,2026-09-15 06:09:41.468661,0,True
1183,108,multi_face,critical,2026-09-15 06:09:41.484800,0,True
1184,108,multi_face,critical,2026-09-15 06:09:41.501241,0,True
1185,109,focus_loss,info,2026-09-09 15:36:53.032348,6,False
1186,109,face_absent,warning,2026-09-09 16:10:14.032348,10,True
1187,109,audio_spike,info,2026-09-09 15:35:51.032348,0,False
1188,110,focus_loss,info,2026-08-28 23:12:42.655774,15,False
1189,110,focus_loss,info,2026-08-28 23:41:58.655774,20,False
1190,110,face_absent,warning,2026-08-29 00:27:46.655774,39,True
1191,111,tab_switch,info,2026-09-02 17:41:58.129035,0,False
1192,111,tab_switch,info,2026-09-02 17:13:21.129035,0,False
1193,111,face_absent,warning,2026-09-02 17:34:15.129035,47,True
1194,112,tab_switch,info,2026-09-01 17:48:57.747745,0,False
1195,112,focus_loss,info,2026-09-01 17:42:55.747745,9,False
1196,112,face_absent,warning,2026-09-01 18:08:56.747745,15,True
1197,112,audio_spike,info,2026-09-01 17:29:34.747745,0,False
1198,113,focus_loss,info,2026-09-11 12:11:47.145172,24,False
1199,113,face_absent,warning,2026-09-11 11:35:09.145172,22,True
1200,114,tab_switch,warning,2026-09-10 08:46:13.878553,0,True
1201,114,tab_switch,warning,2026-09-10 08:39:09.878553,0,True
1202,114,tab_switch,warning,2026-09-10 08:56:02.878553,0,True
1203,114,tab_switch,warning,2026-09-10 08:43:28.878553,0,True
1204,114,tab_switch,warning,2026-09-10 08:21:54.878553,0,True
1205,114,tab_switch,warning,2026-09-10 08:30:13.878553,0,True
1206,114,focus_loss,info,2026-09-10 08:28:59.878553,7,False
1207,114,focus_loss,info,2026-09-10 08:50:28.878553,26,False
1208,114,focus_loss,info,2026-09-10 08:30:05.878553,20,False
1209,114,focus_loss,info,2026-09-10 08:52:03.878553,26,False
1210,114,focus_loss,info,2026-09-10 08:51:59.878553,16,False
1211,114,face_absent,warning,2026-09-10 08:39:24.878553,87,True
1212,114,multi_face,critical,2026-09-10 08:36:51.878553,0,True
1213,114,audio_spike,info,2026-09-10 08:27:07.878553,0,False
1214,115,tab_switch,warning,2026-09-14 11:25:19.978344,0,True
1215,115,tab_switch,warning,2026-09-14 11:49:06.978344,0,True
1216,115,tab_switch,warning,2026-09-14 10:36:21.978344,0,True
1217,115,tab_switch,warning,2026-09-14 11:20:13.978344,0,True
1218,115,tab_switch,warning,2026-09-14 11:19:47.978344,0,True
1219,115,tab_switch,warning,2026-09-14 11:49:02.978344,0,True
1220,115,tab_switch,warning,2026-09-14 11:31:35.978344,0,True
1221,115,tab_switch,warning,2026-09-14 11:39:55.978344,0,True
1222,115,focus_loss,warning,2026-09-14 11:43:13.978344,11,True
1223,115,focus_loss,warning,2026-09-14 10:29:15.978344,30,True
1224,115,focus_loss,warning,2026-09-14 10:43:19.978344,24,True
1225,115,focus_loss,warning,2026-09-14 11:40:59.978344,24,True
1226,115,focus_loss,warning,2026-09-14 11:04:06.978344,27,True
1227,115,focus_loss,warning,2026-09-14 11:55:11.978344,27,True
1228,115,face_absent,warning,2026-09-14 11:14:07.978344,86,True
1229,115,face_absent,warning,2026-09-14 10:42:54.978344,86,True
1230,115,face_absent,warning,2026-09-14 11:07:45.978344,86,True
1231,115,multi_face,critical,2026-09-14 11:27:02.978344,0,True
1232,115,multi_face,critical,2026-09-14 10:49:16.978344,0,True
1233,115,multi_face,critical,2026-09-14 11:29:37.978344,0,True
1234,115,audio_spike,info,2026-09-14 10:28:07.978344,0,False
1235,115,audio_spike,info,2026-09-14 11:03:38.978344,0,False
1236,115,audio_spike,info,2026-09-14 11:36:01.978344,0,False
1237,115,audio_spike,info,2026-09-14 10:52:04.978344,0,False
1238,116,tab_switch,warning,2026-08-30 04:00:33.787644,0,True
1239,116,tab_switch,warning,2026-08-30 04:23:00.787644,0,True
1240,116,tab_switch,warning,2026-08-30 03:18:57.787644,0,True
1241,116,tab_switch,warning,2026-08-30 03:31:34.787644,0,True
1242,116,focus_loss,info,2026-08-30 03:58:17.787644,14,False
1243,116,focus_loss,info,2026-08-30 03:24:12.787644,10,False
1244,116,focus_loss,info,2026-08-30 04:33:45.787644,10,False
1245,116,focus_loss,info,2026-08-30 03:27:59.787644,5,False
1246,116,face_absent,warning,2026-08-30 04:22:39.787644,40,True
1247,116,face_absent,warning,2026-08-30 03:25:44.787644,40,True
1248,116,audio_spike,info,2026-08-30 04:29:01.787644,0,False
1249,116,audio_spike,info,2026-08-30 03:33:28.787644,0,False
1250,116,audio_spike,info,2026-08-30 03:33:49.787644,0,False
1251,117,tab_switch,warning,2026-09-05 12:28:53.859195,0,True
1252,117,tab_switch,warning,2026-09-05 12:43:59.859195,0,True
1253,117,tab_switch,warning,2026-09-05 12:55:54.859195,0,True
1254,117,tab_switch,warning,2026-09-05 13:30:09.859195,0,True
1255,117,tab_switch,warning,2026-09-05 12:52:25.859195,0,True
1256,117,focus_loss,warning,2026-09-05 13:12:05.859195,17,True
1257,117,focus_loss,warning,2026-09-05 12:17:57.859195,17,True
1258,117,focus_loss,warning,2026-09-05 12:32:06.859195,10,True
1259,117,focus_loss,warning,2026-09-05 12:47:35.859195,5,True
1260,117,focus_loss,warning,2026-09-05 13:21:45.859195,3,True
1261,117,focus_loss,warning,2026-09-05 12:32:51.859195,20,True
1262,117,focus_loss,warning,2026-09-05 12:31:30.859195,21,True
1263,117,face_absent,warning,2026-09-05 12:02:24.859195,38,True
1264,117,face_absent,warning,2026-09-05 12:11:07.859195,38,True
1265,117,face_absent,warning,2026-09-05 13:27:35.859195,38,True
1266,117,audio_spike,info,2026-09-05 12:09:28.859195,0,False
1267,117,audio_spike,info,2026-09-05 12:32:41.859195,0,False
1268,117,audio_spike,info,2026-09-05 12:10:38.859195,0,False
1269,118,tab_switch,info,2026-08-29 01:49:43.115430,0,False
1270,118,tab_switch,info,2026-08-29 01:21:56.115430,0,False
1271,118,tab_switch,info,2026-08-29 01:51:53.115430,0,False
1272,118,focus_loss,warning,2026-08-29 01:45:11.115430,21,True
1273,118,focus_loss,warning,2026-08-29 01:45:12.115430,10,True
1274,118,focus_loss,warning,2026-08-29 01:40:42.115430,28,True
1275,118,focus_loss,warning,2026-08-29 01:19:21.115430,9,True
1276,118,focus_loss,warning,2026-08-29 01:42:20.115430,6,True
1277,118,focus_loss,warning,2026-08-29 01:41:49.115430,14,True
1278,118,focus_loss,warning,2026-08-29 01:44:47.115430,16,True
